date,sum,day,night,sum_c,day_c,night_c
,,,,1842.6031,1366.08,476.533
,,,,4004.0259,2216.9532,1787.0629
,,,,2641.675,2034.7289,606.9663
,,,,1881.1876,1470.4033,410.7942
,,,,1546.7364,1214.9858,331.7406
,,,,1722.8555,1294.4703,428.3851
,,,,7006.0252,5545.0502,1460.9753
,,,,137.27,96.2099,41.0601
,,,,8616.2684,5647.0855,2969.1833
,,,,4510.5271,2710.9664,1799.5611
,,,,2108.692,1410.6814,698.0008
,,,,2278.28,1725.98,552.3002
,,,,27.9399,18.4201,9.486
,,,,1858.9649,1148.0199,710.9449
,,,,3028.2022,2030.6401,997.5624
,,,,2027.0855,1437.5373,589.5478
,,,,7221.79,5083,2138.79
,,,,7502.4246,4904.3931,2598.0311
,,,,3979.6918,2680.802,1298.89
,,,,2685.7674,1982.2872,703.4804
,,,,3495.7875,2714.1883,781.5988
,,,,3550.5454,2141.8645,1408.6806
,,,,2090.3201,1596.8501,493.47
,,,,2428.705,1800.1398,628.565
,,,,4275.4184,3375.9383,899.4902
,,,,1335.9084,861.5394,474.3891
,,,,644.1016,536.9512,107.1505
,,,,1076.8977,775.2979,301.6001
,,,,4173.2494,3086.3436,1086.9056
,,,,1122.3834,672.3302,450.0532
,,,,2024.0812,976.6809,1049.2903
,,,,2733.7101,1877.2599,856.4501
,,,,4127.4199,2710.41,1417.0101
,,,,7759.3834,6112.4657,1646.9172
,,,,1906.9717,1330.1901,576.7818
,,,,3084.8402,2382.9901,701.85
,,,,4065.4287,2391.8529,1673.5458
,,,,1165.3883,943.182,222.2063
,,,,1134.6884,614.93,519.7583
,,,,2392.34,1699.5301,692.81
,,,,2719.0435,1710.1477,1008.8856
,,,,3163.2388,2455.0539,708.1856
,,,,5952.7361,3874.59,2078.1462
,,,,0,0,0
,,,,6001.1664,3498.4956,2502.6809
,,,,1423.8226,1057.9885,365.8341
,,,,2191.3599,1194.11,997.2499
,,,,2072.8997,1360.6103,712.3101
,,,,1768.5746,1462.5814,305.9935
,,,,4627.8757,3615.8955,1011.9801
,,,,746.9986,451.1387,295.8599
,,,,4294.301,2896.91,1397.3712
,,,,1145.2364,820.191,325.0456
,,,,1882.9919,1164.2201,718.7714
,,,,41.7761,32.9862,8.79
,,,,1383.9764,1147.9364,236.04
,,,,1680.7133,1117.5677,563.1456
,,,,2085.5874,1620.3588,465.2487
,,,,3409.0599,2056.16,1352.9
,,,,3860.8999,3037.4101,823.49
,,,,188.7241,142.4132,44.6034
,,,,2159.0002,1589.1596,562.9981
,,,,3938.1331,2688.79,1249.3428
,,,,2857.0511,1874.7455,982.3055
,,,,2387.7482,1324.8018,1062.9571
,,,,2571.9364,1438.2825,1133.6447
,,,,3819.947,2031.8041,1788.1422
,,,,535.4705,354.2004,181.2698
,,,,2116.8499,1661.5499,455.3001
,,,,4044.3399,2586.1999,1458.14
,,,,3119.9838,2109.0335,1010.9503
,,,,2783.2063,1363.871,1419.3356
,,,,1592.2269,1284.5328,307.694
,,,,3685.0145,2646.81,1038.2044
,,,,3174.9102,2282.5199,882.7138
,,,,5026.8716,3374.6416,1652.2299
,,,,746.9601,496.9699,248.7722
,,,,459.4763,302.8553,156.6211
,,,,4177.5999,3064.6399,1112.9599
,,,,10172.3125,8904.49,1267.8223
,,,,2582.1167,1880.2457,701.8804
,,,,1227.4584,998.5946,228.8843
,,,,3722.4591,2406.24,1316.2394
,,,,2601.3501,1527.2601,1074.09
,,,,1688.2731,1311.6731,376.5999
,,,,788.9558,631.9554,156.9999
,,,,2850.605,1942.2025,908.4027
,,,,949.5998,608.7098,340.89
,,,,1352.4902,831.0228,523.5676
,,,,4229.1986,3465.8421,763.3562
,,,,2427.1727,1369.9799,1057.1927
,,,,1676.3701,1113.16,563.2101
,,,,2602.6168,1838.43,764.1966
,,,,228.9199,155.55,73.3699
,,,,460.45,314.31,146.1402
,,,,1705.2242,1145.5,559.7242
,,,,3049.2448,2356.4101,692.825
,,,,1107.22,818.3304,288.8795
,,,,3663.8815,2133.1968,1530.7246
,,,,2503.9402,1821.2302,682.7302
,,,,3682.453,2375.2429,1307.1699
,,,,1086.572,720.192,366.38
,,,,3855.9527,2704.1127,1151.81
,,,,5369.3203,3895.4998,1473.8203
,,,,3555.5658,2776.7257,778.8399
,,,,1452.9399,639.9999,812.9402
,,,,415.8613,274.7622,141.0887
,,,,1556.7552,1149.5352,407.22
,,,,3868.8042,2765.1356,1103.6688
,,,,8988.2972,6311.1572,2677.14
,,,,1395.3913,983.7887,411.6022
,,,,3444.8155,2953.5129,491.3023
,,,,1479.1285,1064.6535,414.4747
,,,,382.7677,256.42,125.0607
,,,,11267.7279,8862.9994,2404.7083
,,,,12504.9593,8696.4272,3832.3251
,,,,454.1696,337.6609,115.2524
,,,,5431.7374,3806.164,1625.5432
,,,,6277.2008,3625.3586,2651.8226
,,,,478.8037,374.6715,104.1625
,,,,2021.9628,1606.9146,415.0282
,,,,1043.086,724.796,318.2701
,,,,4649.0012,3288.7701,1360.2311
,,,,2244.83,1292.5799,952.2501
,,,,1326.9406,892.5153,434.4254
,,,,5978.404,4038.2199,1940.184
,,,,3943.2848,3266.3201,676.9649
,,,,1688.5821,1158.1208,530.4611
,,,,4339.1695,2873.0591,1466.1105
,,,,14.4502,9.5701,4.8799
,,,,6906.8956,4355.3754,2551.5201
,,,,50586.6201,35179.5601,15407.0601
,,,,941.2829,647.5579,293.755
,,,,10570.0558,8551.9546,1996.5201
,,,,1510.2058,1116.3376,393.8684
,,,,2155.8405,1279.0133,876.8074
,,,,1745.2243,1049.2348,696.6193
,,,,813.9684,510.6196,303.3489
,,,,1162.84,902.23,260.57
,,,,2178.9797,1804.92,374.0599
,,,,2396.5267,1438.2464,958.3103
,,,,1605.7636,1210.0536,395.7001
,,,,3474.539,2260.2828,1214.2562
,,,,3089.3202,2105.9301,983.4203
,,,,2086.3701,1688.03,398.3099
,,,,4918.8179,3116.8678,1801.94
,,,,502.9929,355.4228,147.5801
,,,,391.29,327.5,63.79
,,,,4630.6798,3972.3399,658.3401
,,,,699.4384,484.9281,214.52
,,,,34.9003,22.5485,12.3521
,,,,1973.0557,1063.9218,909.1236
,,,,1101.8537,618.7501,483.0737
,,,,0,0,0
,,,,0,0,0
,,,,40.5628,26.6061,13.7203
,,,,2442.9453,1799.64,643.3052
,,,,3318.0329,2062.0528,1255.9802
,,,,2329.6183,1628.1551,701.4534
,,,,2131.5042,1655.3716,476.1325
,,,,1627.33,916.5503,710.7802
,,,,1527.6257,1143.015,384.6108
,,,,2708.6957,1692.8258,1015.8701
,,,,2015.3555,1304.5499,710.8256
,,,,6883.2521,5489.6622,1393.5799
,,,,3371.9335,2395.3138,976.65
,,,,3067.6226,2410.4517,657.1609
,,,,10681.1975,10680.2328,0.9647
,,,,4120.9102,2390.2301,1730.66
,,,,1487.8953,786.9753,700.95
,,,,846.4298,565.7303,280.6901
,,,,1388.1001,992.98,395.12
,,,,1152.7566,795.5916,357.1645
,,,,1964.6633,1119.2094,845.454
,,,,3427.9762,2352.2162,1075.7599
,,,,0,0,0
,,,,1439.4,878.04,561.3498
,,,,1190.5901,882.1399,308.4601
,,,,1589.477,1170.2996,409.805
,,,,1545.4109,737.0239,795.9358
,,,,3588.1201,2424.9901,1163.1698
,,,,1193.9606,810.4504,383.5
,,,,3056.566,2388.3972,668.159
,,,,10187.5761,2195.2541,7699.1642
,,,,3846.9741,2250.8781,1506.53
,,,,3706.8673,2790.0073,916.8599
,,,,1140.4058,657.4549,482.9507
,,,,820.495,527.1588,293.3467
,,,,2578.5291,1668.4119,910.1167
,,,,1779.7169,1342.8621,436.8549
,,,,2775.8127,1631.4889,1144.3336
,,,,685.4585,506.608,178.8499
,,,,3309.48,2467.65,841.8101
,,,,4322.7943,2950.8835,1371.9107
,,,,951.5098,546.4994,405.0103
,,,,883.4501,622.2602,261.19
,,,,5915.4996,4494.8841,1420.6154
,,,,5737.3516,4299.1521,1438.2
,,,,1488.8544,866.67,622.1846
,,,,5376.4869,3359.4857,2017.0011
,,,,3217.2205,2191.5788,1025.6418
,,,,5662.2948,4289.5914,1372.7033
,,,,996.9254,763.9013,233.0242
,,,,1984.9067,1374.2863,610.62
,,,,1243.4141,798.156,445.2591
,,,,1422.7631,1066.0492,356.7142
,,,,2045.9428,1549.9728,495.9701
,,,,0,0,0
,,,,2890.5051,2328.2339,562.2711
,,,,218.811,160.3507,58.4603
,,,,1897.4148,1297.6748,599.7399
,,,,1713.3277,1101.6552,611.6725
,,,,376.1858,264.332,111.8539
,,,,2607.95,1733.4399,874.5101
,,,,474.1154,236.3451,237.7702
,,,,1298.0395,1266.9548,31.0849
,,,,1800.7003,1181.3966,619.304
,,,,60.32,33.42,26.9001
,,,,1963.9901,1453.76,510.23
,,,,3192.9999,2187.8997,1005.1
,,,,2129.1757,1574.0054,555.1701
,,,,5635.6635,3453.5799,2182.084
,,,,1470.9508,965.2946,505.6661
,,,,2927.9668,2209.77,718.1969
,,,,1899.9169,1330.9046,569.0124
,,,,6140.9379,4443.0383,1697.9001
,,,,3962.6412,2126.6007,1836.0403
,,,,2873.8915,1976.4102,897.4816
,,,,2778.4758,1980.7388,797.7364
,,,,0.0043,0,0.0043
,,,,4432.8551,2414.3526,2018.4928
,,,,10.1927,8.7502,1.4426
,,,,1894.9271,1359.1625,535.745
,,,,2707.569,1972.8446,734.7445
,,,,2623.4093,1675.2512,948.1487
,,,,0,0,0
,,,,3217.0106,2234.8406,982.1798
,,,,1500.03,986.43,513.6399
,,,,1641.8601,981.62,660.2098
,,,,1180.7282,702.6536,478.0745
,,,,11145.8104,7466.0565,3679.7536
,,,,2870.0348,1794.5702,1075.465
,,,,1455.4731,994.0051,461.4682
,,,,18.2263,12.06,6.1735
,,,,2024.3402,1506.1198,518.2198
,,,,757.9802,508.5502,249.43
,,,,0.2115,0.1936,0.0179
,,,,6354.059,3537.4889,2816.5701
,,,,567.35,428.1602,139.1898
,,,,2362.5746,1492.1626,870.4119
,,,,2256.3405,1588.3642,667.976
,,,,3.96,3.96,0
,,,,3471.2799,2226.3699,1244.91
,,,,3404.2715,2416.8856,987.3762
,,,,1.7243,1.1543,0.58
,,,,0.1,0.1,0
,,,,1307.6547,905.8589,401.7955
,,,,825.4135,500.9622,324.4512
,,,,1206.706,922.0391,284.6671
,,,,1307.3904,956.7443,350.646
,,,,3051.0649,2210.5829,840.4818
,,,,2328.1275,1287.3194,1040.8081
,,,,860.8112,644.504,216.3364
,,,,1838.26,1405.6199,432.65
,,,,2501.9478,1375.18,1126.7878
,,,,1775.7201,1423.3301,352.4001
,,,,1436.872,1163.1124,273.74
,,,,28.52,18.8301,9.69
,,,,19943.19,17158.5802,2784.61
,,,,0.2777,0.0226,0.2777
,,,,539.5141,341.6835,189.6941
,,,,2245.5359,1116.9418,1128.6044
,,,,2878.0837,2173.2831,704.7706
,,,,24.7895,16.2218,8.0309
,,,,1475.1539,1060.4753,414.6787
,,,,1557.1784,1204.1983,352.9701
,,,,2723.7788,1958.9707,764.8082
,,,,899.3493,585.7048,313.6544
,,,,1258.8137,946.9523,311.8713
,,,,1146.0922,727.0188,419.0739
,,,,2103.2456,1600.349,502.8963
,,,,7863.8992,4737.4692,3126.46
,,,,2462.1653,1542.0622,920.1434
,,,,1005.298,730.9788,274.4088
,,,,1062.7773,761.0023,301.7744
,,,,1843.8399,1472.83,371.03
,,,,819.9095,494.6042,325.3051
,,,,179.9753,153.8731,26.1321
,,,,104.82,88.1,16.72
,,,,0.01,0.01,0
,,,,0,0,0
,,,,780.8348,653.51,127.3249
,,,,3063.3402,1804.2099,1259.13
,,,,792.6899,515.4898,277.2
,,,,4438.58,3293.03,1145.5499
,,,,1363.2252,966.4648,396.7609
,,,,1461.7498,962.4297,499.32
,,,,1637.285,890.2667,747.0186
,,,,1591.9401,883.6101,708.3299
,,,,3541.2499,2728.63,812.62
,,,,1776.3537,1241.9264,534.4273
,,,,2206.3176,1281.4433,924.8739
,,,,884.263,627.6131,256.65
,,,,1391.5801,985.9901,405.5901
,,,,2168.8792,1336.9189,831.9602
,,,,4506.2028,3071.7278,1438.7511
,,,,5399.2704,4309.4113,1089.8591
,,,,4310.1946,3230.6033,1079.5914
,,,,5027.9927,3326.8478,1701.1446
,,,,3671.5184,3084.6794,586.5136
,,,,27.2835,20.1481,7.5067
,,,,0,0,0
,,,,229.3364,144.2539,85.083
,,,,1331.7297,1008.9298,322.7999
,,,,2071.86,1579.2,492.6601
,,,,3309.5939,2110.7799,1198.8138
,,,,58.4001,38.6566,19.7399
,,,,4538.6196,2835.4975,1703.122
,,,,5225.0518,3073.3507,2151.7011
,,,,5076.3854,2954.3788,2122.0067
,,,,3490.4894,2830.9777,659.5115
,,,,4721.7096,3162.784,1558.9253
,,,,5230.8802,3789.3699,1441.5098
,,,,934.0066,697.961,236.0451
,,,,1131.9501,888.9771,242.9733
,,,,1544.797,1063.3702,481.4268
,,,,702.9479,480.5379,222.41
,,,,2840.82,1774.2702,1066.5498
,,,,0.2757,0.2757,0
,,,,2700.1834,1444.0434,1256.1401
,,,,0,0,0
,,,,1409.9963,964.7799,445.2159
,,,,0,0,0
,,,,0,0,0
,,,,983.0905,634.3189,348.7714
,,,,2689.5536,1383.193,1306.3607
,,,,0,0,0
,,,,2000.0561,1610.96,389.0962
,,,,3115.8584,1970.7845,1145.0738
,,,,0,0,0
,,,,2178.5352,1501.2455,677.2902
,,,,2670.8457,1818.0138,852.8319
,,,,2162.9939,1409.1339,753.8599
,,,,9423.4956,7106.1936,2317.2921
,,,,385.2106,281.9371,103.2737
,,,,0,0,0
,,,,5027.9131,3705.0301,1322.8829
,,,,5164.0172,3657.45,1506.5574
,,,,3563.1165,2123.3732,1439.7434
,,,,54.2576,38.3909,0.003
,,,,2347.3993,1895.1758,452.2232
,,,,3749.9957,2506.03,1243.9958
,,,,1091.4979,876.63,214.8781
,,,,3096.5899,1702.78,1393.81
,,,,723.9098,542.2901,181.6299
,,,,2120.9901,1249.23,871.7701
,,,,3227.6593,2258.9101,968.7495
,,,,2393.1499,1687.3765,705.7731
,,,,563.36,406.4699,156.8899
,,,,3573.6289,2515.3363,1058.2931
,,,,9304.867,7648.9346,1655.9321
,,,,3070.3901,1891.63,1178.8
,,,,2640.7103,1700.0754,940.6347
,,,,297.6678,210.0276,87.6407
,,,,1490.1023,1302.7378,174.0823
,,,,4045.2845,2812.8527,1232.4215
,,,,0,0,0
,,,,2744.4964,1912.0321,832.4641
,,,,1617.0888,1423.7253,193.3635
,,,,4083.732,3025.7496,1057.9828
,,,,2826.2762,2114.0906,712.1854
,,,,1984.6933,1597.2962,387.3969
,,,,2563.8976,1721.3463,842.5515
,,,,0.276,0.186,0.08
,,,,8282.7445,5842.2896,2440.4348
,,,,2064.54,1377.8999,686.64
,,,,8318.284,5394.25,2924.0538
,,,,14649.6333,12868.1834,1781.4401
,,,,4959.8893,3785.5912,1136.5722
,,,,5892.1201,4231.38,1660.7399
,,,,2556.0746,2148.22,407.8546
,,,,218.8805,178.3692,40.5112
,,,,3324.73,2293.51,1031.1699
,,,,1766.6688,1175.7533,590.9253
,,,,2064.0215,1521.47,542.5613
,,,,2447.5924,1890.8858,556.7067
,,,,354.9301,241.47,113.4401
,,,,0,0,0
,,,,0,0,0
,,,,114.4199,75.01,39.4099
,,,,7417.7267,5363.3786,2006.0865
,,,,2120.4107,1520.0339,600.3767
,,,,2699.1051,1658.5604,1040.5444
,,,,1966.5944,1497.9521,468.6624
,,,,299.0754,219.183,79.8925
,,,,2377.9048,1642.6401,735.235
,,,,5736.5462,4298.837,1437.7094
,,,,1557.9327,1263.5201,294.4125
,,,,988.6263,593.534,395.0916
,,,,3650.6735,2474.2816,1176.3921
,,,,3306.4576,2377.9586,928.4988
,,,,3477.0896,2435.83,1041.2598
,,,,3041.2751,2309.5545,731.7205
,,,,4596.4297,2880.9801,1715.45
,,,,35.74,23.7301,12.0103
,,,,2997.7641,2481.4562,516.3079
,,,,25.2899,16.83,8.4399
,,,,4681.2876,3306.44,1374.8375
,,,,919.5089,725.6098,193.8892
,,,,2196.5083,1435.8012,760.7072
,,,,2285.1936,1847.9602,437.2338
,,,,1716.4599,1258.9798,457.4801
,,,,1318.7802,865.07,453.71
,,,,4510.105,2951.0551,1559.0499
,,,,1163.8863,813.6266,350.2602
,,,,1559.7801,1222.5998,337.1803
,,,,3862.628,2556.4218,1306.2061
,,,,2031.1948,1236.1072,795.0872
,,,,1737.3122,1094.5523,642.7593
,,,,2073.6994,1370.9902,702.7094
,,,,0.03,0.04,0
,,,,14.29,13.33,0.96
,,,,2591.8922,2017.0579,574.8441
,,,,0,0,0
,,,,912.166,491.4926,420.6836
,,,,178.55,121.0899,57.4701
,,,,667.931,375.7809,292.1501
,,,,4.65,4.29,0.35
,,,,4088.7059,2969.2313,1119.4844
,,,,1326.4829,836.0199,490.4632
,,,,6003.283,4295.37,1707.9129
,,,,656.6057,472.728,183.8982
,,,,0,0,0
,,,,8849.37,6213.77,2635.6
,,,,2106.6935,1675.8799,430.7934
,,,,888.1818,574.26,313.9317
,,,,4597.6129,2937.6499,1659.9928
,,,,197038.2667,56653.0774,71837.7493
,,,,4973.5424,3455.3258,1518.2168
,,,,2950.8983,1954.9793,995.9191
,,,,941.7945,597.0677,344.7271
,,,,662.1345,521.5418,140.5927
,,,,3205.9434,2597.3863,608.5571
,,,,576.7827,371.2727,205.5201
,,,,1798.6528,1316.2455,482.3964
,,,,6981.2299,5282.19,1699.02
,,,,12503.6498,8299.02,4204.6301
,,,,4392.8736,3404.9433,987.9299
,,,,2626.53,1933.0198,693.5298
,,,,2447.7798,1558.8001,888.98
,,,,34841.492,24012.3979,10829.094
,,,,914.5673,648.0049,266.5823
,,,,1458.1446,972.7845,485.3204
,,,,390.6007,340.954,49.6467
,,,,1346.1442,1019.9036,326.2501
,,,,3943.6327,3029.313,914.3099
,,,,1112.86,754.4299,358.4099
,,,,3081.3695,1884.518,1196.8513
,,,,1708.75,1265.4999,443.2802
,,,,29.4002,19.4799,9.92
,,,,4510.4496,2715.543,1794.9066
,,,,758.8707,555.0101,203.8607
,,,,1726.9285,1138.9401,587.9879
,,,,280.2202,188.72,91.5002
,,,,886.5171,595.8443,290.6429
,,,,364.21,259.2638,104.9664
,,,,2460.3097,1615.8,844.4799
,,,,1926.6301,1346.54,580.09
,,,,1816.008,1466.1022,349.9057
,,,,7817.7321,6144.9337,1576.4536
,,,,7641.4192,6875.8068,703.9807
,,,,2106.3814,1932.8514,173.5298
,,,,4939.8667,4619.0074,293.8599
,,,,5356.3393,5205.8166,90.0361
,,,,10354.4186,9938.487,362.9469
,,,,8775.4288,8489.6543,247.486
,,,,1653.8072,1380.5905,273.2167
,,,,3240.1716,2301.63,938.5415
,,,,297.149,210.4276,80.2299
,,,,2580.2075,2194.9063,385.2807
,,,,2532.0869,1805.85,726.2269
,,,,1332.619,1164.254,159.82
,,,,1795.6825,1239.4889,556.1732
,,,,4212.7785,2591.9376,1620.8305
,,,,2523.1701,1821.53,701.6501
,,,,737.628,483.4894,252.0899
,,,,12655.2092,8378.9178,4276.2713
,,,,0,0,0
,,,,3195.4896,2417.9773,777.492
,,,,1080.7093,544.359,536.3302
,,,,13166.835,10857.31,2309.5254
,,,,3222.4287,1751.974,1470.455
,,,,1573.9701,1097.9899,475.9901
,,,,4219.372,2811.632,1407.74
,,,,2270.5801,1868.48,402.0499
,,,,847.644,556.3491,291.2848
,,,,7911.987,5493.3065,2418.67
,,,,7985.9233,4999.3052,2986.5983
,,,,42.8421,32.8562,10.026
,,,,3872.8452,2648.3545,1224.4906
,,,,11734.5715,6835.3792,4899.1922
,,,,1706.48,1015.1101,691.3699
,,,,8267.5601,5328.9188,2938.6215
,,,,0,0,0
,,,,473.443,425.5158,47.9268
,,,,1739.2023,1319.3001,419.9023
,,,,25469.6,17249.0001,8220.6
,,,,1452.487,1152.8827,299.6043
,,,,15996.9718,10947.8289,5178.5914
,,,,80857.9412,76020.7932,4351.4067
,,,,2937.18,2214.5999,722.5799
,,,,2372.3432,1484.3724,887.9708
,,,,2190.7239,1197.7639,992.9801
,,,,1779.7336,1236.1347,543.599
,,,,3626.8453,2632.59,994.2553
,,,,2047.5299,1335.2323,712.298
,,,,2100.74,1448.5899,652.18
,,,,5489.3069,3538.21,1951.0968
,,,,5593.7633,3036.2139,2557.5594
,,,,2360.46,1795.04,565.44
,,,,1238.07,932.27,305.76
,,,,2005.716,1466.4284,539.3077
,,,,22.0402,18.4318,3.6084
,,,,1695.3013,1228.9246,466.3772
,,,,1684.3811,963.5898,720.7612
,,,,2634.0919,1872.446,761.6259
,,,,1413.4902,1214.43,199.03
,,,,1390.1564,1001.71,388.4165
,,,,2082.1154,2006.0115,76.1039
,,,,1655.8101,1304.93,350.8801
,,,,2669.0999,2092.0698,577.0301
,,,,3060.5777,2358.0378,702.5502
,,,,2235.8428,1330.0773,905.7757
,,,,2491.5299,1807.2997,684.2299
,,,,3757.9397,2892.3861,865.5536
,,,,1945.2982,1124.2169,821.1013
,,,,1328.8474,719.2442,609.5832
,,,,1226.2082,911.2982,314.8901
,,,,1052.6228,724.275,328.3481
,,,,1821.34,1367.2798,454.06
,,,,1411.19,1067.25,343.9399
,,,,1912.5065,1363.2002,549.3065
,,,,2291.1835,1536.7797,754.3938
,,,,2284.8901,1562.4702,722.4198
,,,,1910.8899,1437.0899,473.81
,,,,1024.3216,718.4522,305.8699
,,,,2362.2198,1958.9801,403.2501
,,,,2286.9098,1678.47,608.44
,,,,4951.1675,4067.1698,883.9976
,,,,15602.0368,10553.8278,5048.2091
,,,,3187.9475,2135.0101,1052.9474
,,,,1356.0716,713.4158,642.6458
,,,,1924.0927,1452.7699,471.3226
,,,,4726.0202,3495.9254,1162.7641
,,,,2408.2121,1391.5302,1016.6822
,,,,970.5222,659.8,310.712
,,,,2233.3658,1259.9101,973.426
,,,,1279.7405,937.63,342.1106
,,,,2391.4509,1770.3844,621.0665
,,,,1248.3848,842.3961,405.9886
,,,,1898.1952,1227.4731,670.7221
,,,,60.9111,47.2378,13.6732
,,,,1637.0483,1083.7559,553.2924
,,,,2140.063,1449.8892,690.1637
,,,,1071.0344,822.0667,248.9879
,,,,1385.3189,1068.6394,316.6793
,,,,582.9592,471.8511,111.1089
,,,,2629.8193,2052,577.8192
,,,,2499.8685,1170.3569,1329.5118
,,,,2780.2801,2278.82,501.4599
,,,,1881.3855,1272.4584,608.9069
,,,,4500.2648,3500.1759,1000.089
,,,,0,0,0
,,,,1021.8057,718.2598,303.5356
,,,,921.8643,702.43,219.4443
,,,,1896.2799,1300.3999,595.88
,,,,883.3602,631.96,251.4001
,,,,2638.1999,2035.26,602.9399
,,,,635.3618,496.9482,138.4135
,,,,3170.5232,2192.1381,978.4052
,,,,2112.05,1384.5899,727.4599
,,,,4030.9875,3008.5697,1022.4179
,,,,3401.8445,2411.4255,990.4191
,,,,2834.0698,2303.26,530.8099
,,,,3636.7995,1644.2993,1992.4901
,,,,2536.1881,1964.4923,571.6958
,,,,1302.8465,987.1165,315.73
,,,,1490.5699,937.2501,553.3299
,,,,1823.8433,1097.7705,726.0723
,,,,3528.19,2322.4501,1205.74
,,,,3233.5363,2407.637,825.8993
,,,,3222.0438,1876.1301,1345.9139
,,,,3599.4299,2551.31,1048.1
,,,,1952.1302,1500.68,451.4202
,,,,1368.5091,898.4865,470.0226
,,,,3906.97,2626.53,1280.4199
,,,,3324.1601,2540.3399,783.8201
,,,,2260.2601,1719.42,540.8399
,,,,1602.4675,1162.8675,439.6198
,,,,1936.1895,1210.8112,725.3583
,,,,3771.1399,2602.92,1168.2399
,,,,3014.8629,2072.0546,942.8284
,,,,10.35,7.2,3.15
,,,,1105.9266,846.1969,259.7199
,,,,2062.54,1548.8899,513.6599
,,,,2913.5146,1984.3147,929.2299
,,,,3455.66,2256.5101,1199.1499
,,,,5294.5399,3877.23,1417.3099
,,,,14870.2534,9588.2335,5282.0202
,,,,2156.3261,1450.1275,706.1985
,,,,319.289,230.6035,85.09
,,,,787.4237,502.2922,285.1415
,,,,1712.8913,1362.4211,350.4705
,,,,2356.5582,1713.4354,643.1233
,,,,1688.4198,1318.8544,369.5453
,,,,1979.4,1509.16,470.26
,,,,1144.9631,781.0525,363.9205
,,,,3387.0827,2292.8824,1094.1899
,,,,1286.41,742.3402,544.09
,,,,2671.8999,2065.73,606.1801
,,,,4311.9152,2820.4648,1491.4403
,,,,1068.25,857.58,210.6898
,,,,2630.8771,1713.3873,917.4898
,,,,2081.6977,1491.9599,589.7481
,,,,3197.2812,2479.0435,718.2378
,,,,937.6762,615.4901,322.1562
,,,,2972.59,2504.4901,468.1199
,,,,232.9631,159.7839,73.1892
,,,,3267.3598,2073.8202,1193.5398
,,,,721.1891,525.1093,196.0801
,,,,1453.5968,1029.0565,424.5398
,,,,984.0912,782.7523,201.3391
,,,,1783.1709,1060.5273,722.6438
,,,,1802.9794,1355.9071,447.0722
,,,,4313.4788,3135.2699,1178.2089
,,,,2400.01,1743.7503,656.26
,,,,1557.6003,1015.19,542.3801
,,,,2571.3513,1980.79,590.5614
,,,,3315.705,2272.8804,1042.8448
,,,,2848.0116,1949.5914,898.4399
,,,,3677.6867,2659.0026,1018.6839
,,,,1273.2748,767.0451,506.2294
,,,,1584.4546,1153.2701,431.185
,,,,5899.5077,4088.45,1811.0977
,,,,2827.3397,2009.8602,817.4799
,,,,5135.8301,3850.1001,1285.73
,,,,2974.5479,1762.9619,1211.5661
,,,,5834.09,4593.6399,1240.4402
,,,,1231.0025,892.9727,338.0301
,,,,827.551,686.96,140.591
,,,,3225.4222,2799.6453,425.7768
,,,,2483.3537,1699.3938,783.92
,,,,4421.9403,2994.9799,1426.96
,,,,3674.3601,2456.8701,1217.49
,,,,3527.2898,2127.5701,1399.7197
,,,,181.9304,141.7745,36.3745
,,,,134.0601,94.1001,39.9601
,,,,296.2498,208.6801,87.5702
,,,,6947.3075,4568.4789,2378.7887
,,,,170.0876,128.5495,41.5579
,,,,654.519,449.7491,204.7701
,,,,7684.1746,4836.968,2847.2067
,,,,4204.9222,2995.9952,1208.948
,,,,3296.8185,2095.89,1200.9284
,,,,3516.7704,2916.9073,599.863
,,,,4683.1179,3798.7199,884.3879
,,,,2448.7586,1755.9184,692.82
,,,,3775.9528,2817.0086,958.9544
,,,,6476.5689,4635.567,1841.0318
,,,,142.9375,91.9374,50.9999
,,,,0,0,0
,,,,1771.5622,1413.3369,358.2255
,,,,2180.449,1608.9269,571.5221
,,,,1944.9753,1331.8599,613.1155
,,,,3522.796,1928.9888,1593.8171
,,,,2034.2787,1471.0319,563.2463
,,,,2560.1912,1766.8,793.3911
,,,,1813.2168,939.7893,873.4272
,,,,4797.2025,3077.578,1719.6245
,,,,3122.8439,2233.47,889.3737
,,,,2082.0485,1270.1801,811.8685
,,,,3733.6161,2577.4992,1156.1468
,,,,2852.1971,1924.503,927.6738
,,,,7623.0671,4758.6797,2864.387
,,,,2924.6382,1403.8035,1520.8453
,,,,2176.1787,1479.9099,696.2688
,,,,5342.4486,3921.2289,1421.23
,,,,2943.0993,2412.6609,530.4384
,,,,1446.12,791.67,654.4502
,,,,2718.9199,2150.0899,568.82
,,,,7705.7299,5145.5837,2560.1461
,,,,7276.405,4878.9749,2397.4202
,,,,3085.7059,2511.702,574.0042
,,,,4859.9761,3055.9901,1803.9861
,,,,3650.4399,2508.2102,1142.2097
,,,,1300.9201,975.6598,325.2499
,,,,2378.3401,1703.61,674.7297
,,,,1203.8742,736.2099,467.654
,,,,1445.4,1056.42,388.9801
,,,,6065.74,4232.9902,1832.72
,,,,1746.3099,1014.0701,732.22
,,,,2761.0575,2049.3226,711.7152
,,,,2043.0736,1669.0539,374.0494
